Created date (UTC),Amount,Currency,Captured,Decline Reason,Description,Fee,Status,Seller Message,Taxes On Fee,Customer Email,walletId (metadata),rechargeType (metadata),entityType (metadata),amount (metadata),companyId (metadata),entityId (metadata),currency (metadata),booking_id (metadata),user_id (metadata),listing id (metadata),booking id (metadata),trip end (metadata),trip start (metadata),source (metadata),listing url (metadata),type (metadata),booking url (metadata),Sequential ID (metadata),Donation Post ID (metadata),Email (metadata)
01/03/2025 1:31,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 21:33,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 19:52,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 19:21,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user059@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 19:03,50,usd,,,Subscription update,,requires_payment_method,,,user150@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 19:00,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user084@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 18:15,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 18:12,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 17:58,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 17:25,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user111@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 16:24,100,usd,TRUE,,Subscription update,7.06,Paid,Payment complete.,0,user036@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 15:48,50,usd,FALSE,insufficient_funds,,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
28/02/2025 6:48,100,usd,TRUE,partner_insufficient_funds,Subscription update,0,Failed,The customer has insufficient funds with the payment provider.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
27/02/2025 21:53,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user065@example.com,,,,,,,,,,,,,,,,,,,,
27/02/2025 21:13,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user066@example.com,,,,,,,,,,,,,,,,,,,,
27/02/2025 20:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user116@example.com,,,,,,,,,,,,,,,,,,,,
26/02/2025 23:16,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user108@example.com,,,,,,,,,,,,,,,,,,,,
26/02/2025 19:05,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user132@example.com,,,,,,,,,,,,,,,,,,,,
26/02/2025 13:34,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user133@example.com,,,,,,,,,,,,,,,,,,,,
25/02/2025 19:35,50,usd,,,Subscription creation,,canceled,,,user151@example.com,,,,,,,,,,,,,,,,,,,,
25/02/2025 9:24,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
25/02/2025 2:02,100,usd,TRUE,,,14.66,Refunded,Payment complete.,0,user152@example.com,,,,,,,,,,,,,,,,,,,,
24/02/2025 21:09,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user139@example.com,,,,,,,,,,,,,,,,,,,,
24/02/2025 21:09,50,usd,FALSE,generic_decline,Subscription creation,0,Failed,The bank did not return any further details with this decline.,0,user139@example.com,,,,,,,,,,,,,,,,,,,,
24/02/2025 12:40,50,usd,FALSE,do_not_honor,Subscription creation,0,Failed,The bank returned the decline code `do_not_honor`.,0,user153@example.com,,,,,,,,,,,,,,,,,,,,
24/02/2025 12:39,50,usd,FALSE,do_not_honor,Subscription creation,0,Failed,The bank returned the decline code `do_not_honor`.,0,user153@example.com,,,,,,,,,,,,,,,,,,,,
23/02/2025 17:26,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user154@example.com,,,,,,,,,,,,,,,,,,,,
23/02/2025 0:12,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user078@example.com,,,,,,,,,,,,,,,,,,,,
22/02/2025 17:49,50,usd,,,Subscription update,,requires_payment_method,,,user155@example.com,,,,,,,,,,,,,,,,,,,,
22/02/2025 17:24,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
22/02/2025 3:18,100,usd,TRUE,,,150.77,Paid,Payment complete.,0,user156@example.com,,,,,,,,,,,,,,,,,,,,
21/02/2025 21:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user140@example.com,,,,,,,,,,,,,,,,,,,,
21/02/2025 19:54,100,usd,TRUE,,,33.3,Refunded,Payment complete.,0,user156@example.com,,,,,,,,,,,,,,,,,,,,
21/02/2025 18:31,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
21/02/2025 14:01,100,usd,TRUE,,Subscription creation,6.1,Paid,Payment complete.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
20/02/2025 17:41,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user125@example.com,,,,,,,,,,,,,,,,,,,,
20/02/2025 17:27,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user141@example.com,,,,,,,,,,,,,,,,,,,,
20/02/2025 12:07,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user157@example.com,,,,,,,,,,,,,,,,,,,,
19/02/2025 19:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user094@example.com,,,,,,,,,,,,,,,,,,,,
19/02/2025 19:27,50,usd,FALSE,generic_decline,Subscription creation,0,Failed,The bank did not return any further details with this decline.,0,user094@example.com,,,,,,,,,,,,,,,,,,,,
19/02/2025 14:49,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user039@example.com,,,,,,,,,,,,,,,,,,,,
18/02/2025 12:01,100,usd,FALSE,insufficient_funds,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
17/02/2025 21:07,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user157@example.com,,,,,,,,,,,,,,,,,,,,
17/02/2025 19:24,100,usd,FALSE,invalid_account,Subscription update,0,Failed,The bank returned the decline code `invalid_account`.,0,user158@example.com,,,,,,,,,,,,,,,,,,,,
15/02/2025 20:01,100,usd,FALSE,insufficient_funds,Subscription creation,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
14/02/2025 18:57,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
14/02/2025 14:40,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user143@example.com,,,,,,,,,,,,,,,,,,,,
13/02/2025 20:46,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
11/02/2025 23:29,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user081@example.com,,,,,,,,,,,,,,,,,,,,
11/02/2025 13:44,50,usd,TRUE,,Subscription creation,4.65,Refunded,Payment complete.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
10/02/2025 16:02,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user022@example.com,,,,,,,,,,,,,,,,,,,,
09/02/2025 20:46,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
09/02/2025 17:02,100,usd,TRUE,,Subscription update,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
08/02/2025 11:15,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user146@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 21:41,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 20:28,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user147@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 18:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user159@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 18:32,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 18:30,50,usd,,,Subscription update,,requires_payment_method,,,user146@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 17:13,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user089@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 16:17,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
06/02/2025 0:54,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
05/02/2025 19:17,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user038@example.com,,,,,,,,,,,,,,,,,,,,
05/02/2025 15:22,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user040@example.com,,,,,,,,,,,,,,,,,,,,
04/02/2025 14:00,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 23:58,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user136@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 20:55,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 16:43,50,usd,TRUE,,Subscription update,4.2,Paid,Payment complete.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 14:54,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 10:54,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
03/02/2025 9:52,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
01/02/2025 19:04,100,usd,TRUE,,Charge for user 789 for booking 22035,63.66,Paid,Payment complete.,0,user160@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 23:55,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user106@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 23:03,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 22:44,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 22:44,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 22:43,50,usd,FALSE,requested_block_on_incorrect_cvc,Subscription update,0,Failed,You requested that Stripe block payments (like this one) for which the customer-entered CVC code does not match the code on file with the card-issuing bank.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 22:43,50,usd,FALSE,requested_block_on_incorrect_cvc,Subscription update,0,Failed,You requested that Stripe block payments (like this one) for which the customer-entered CVC code does not match the code on file with the card-issuing bank.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 22:00,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user006@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 17:54,50,usd,FALSE,transaction_not_allowed,Subscription update,0,Failed,The bank returned the decline code `transaction_not_allowed`.,0,user056@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 17:52,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user057@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 16:16,100,usd,TRUE,,Subscription update,7.06,Paid,Payment complete.,0,user036@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 13:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user159@example.com,,,,,,,,,,,,,,,,,,,,
31/01/2025 0:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user161@example.com,,,,,,,,,,,,,,,,,,,,
30/01/2025 19:44,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user050@example.com,,,,,,,,,,,,,,,,,,,,
30/01/2025 19:30,50,usd,FALSE,generic_decline,Subscription update,0,Failed,The bank did not return any further details with this decline.,0,user110@example.com,,,,,,,,,,,,,,,,,,,,
30/01/2025 19:30,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user059@example.com,,,,,,,,,,,,,,,,,,,,
30/01/2025 16:30,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user105@example.com,,,,,,,,,,,,,,,,,,,,
29/01/2025 18:12,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user162@example.com,,,,,,,,,,,,,,,,,,,,
29/01/2025 17:48,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user084@example.com,,,,,,,,,,,,,,,,,,,,
29/01/2025 17:42,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user150@example.com,,,,,,,,,,,,,,,,,,,,
28/01/2025 6:48,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user122@example.com,,,,,,,,,,,,,,,,,,,,
27/01/2025 21:14,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user066@example.com,,,,,,,,,,,,,,,,,,,,
27/01/2025 20:51,50,usd,TRUE,,Subscription creation,4.2,Paid,Payment complete.,0,user065@example.com,,,,,,,,,,,,,,,,,,,,
27/01/2025 20:30,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user116@example.com,,,,,,,,,,,,,,,,,,,,
26/01/2025 21:27,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user141@example.com,,,,,,,,,,,,,,,,,,,,
26/01/2025 19:05,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user132@example.com,,,,,,,,,,,,,,,,,,,,
25/01/2025 12:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user161@example.com,,,,,,,,,,,,,,,,,,,,
24/01/2025 3:26,100,usd,TRUE,,,8.62,Paid,Payment complete.,0,user163@example.com,,,,,,,,,,,,,,,,,,,,
23/01/2025 17:26,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user154@example.com,,,,,,,,,,,,,,,,,,,,
23/01/2025 5:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user159@example.com,,,,,,,,,,,,,,,,,,,,
23/01/2025 0:13,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user078@example.com,,,,,,,,,,,,,,,,,,,,
22/01/2025 16:48,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user155@example.com,,,,,,,,,,,,,,,,,,,,
22/01/2025 16:23,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user137@example.com,,,,,,,,,,,,,,,,,,,,
22/01/2025 14:39,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user079@example.com,,,,,,,,,,,,,,,,,,,,
21/01/2025 18:00,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
21/01/2025 17:30,50,usd,FALSE,invalid_account,Subscription creation,0,Failed,The bank returned the decline code `invalid_account`.,0,user119@example.com,,,,,,,,,,,,,,,,,,,,
20/01/2025 17:27,50,usd,FALSE,try_again_later,Subscription update,0,Failed,The bank returned the decline code `try_again_later`.,0,user141@example.com,,,,,,,,,,,,,,,,,,,,
20/01/2025 5:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user159@example.com,,,,,,,,,,,,,,,,,,,,
19/01/2025 7:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user161@example.com,,,,,,,,,,,,,,,,,,,,
17/01/2025 20:06,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user157@example.com,,,,,,,,,,,,,,,,,,,,
17/01/2025 19:24,100,usd,TRUE,,Subscription update,22.84,Paid,Payment complete.,0,user158@example.com,,,,,,,,,,,,,,,,,,,,
16/01/2025 18:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user159@example.com,,,,,,,,,,,,,,,,,,,,
16/01/2025 16:42,50,usd,FALSE,insufficient_funds,Subscription update,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user161@example.com,,,,,,,,,,,,,,,,,,,,
15/01/2025 19:05,100,usd,TRUE,,Subscription update,6.1,Refunded,Payment complete.,0,user095@example.com,,,,,,,,,,,,,,,,,,,,
14/01/2025 18:58,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user004@example.com,,,,,,,,,,,,,,,,,,,,
13/01/2025 17:33,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user031@example.com,,,,,,,,,,,,,,,,,,,,
11/01/2025 1:08,100,usd,TRUE,,Charge for user 634 for booking 5670,6.1,Paid,Payment complete.,0,user142@example.com,,,,,,,,,,,,,,,,,,,,
11/01/2025 1:02,100,usd,FALSE,insufficient_funds,Charge for user 634 for booking 5670,0,Failed,The bank returned the decline code `insufficient_funds`.,0,user142@example.com,,,,,,,,,,,,,,,,,,,,
09/01/2025 20:46,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user049@example.com,,,,,,,,,,,,,,,,,,,,
09/01/2025 19:43,100,usd,TRUE,cashapp_customer_request_declined,Subscription update,0,Failed,The Cash App Pay authorization request was declined.,0,user164@example.com,,,,,,,,,,,,,,,,,,,,
09/01/2025 16:00,100,usd,TRUE,,Subscription creation,6.68,Paid,Payment complete.,0,user027@example.com,,,,,,,,,,,,,,,,,,,,
06/01/2025 19:54,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user165@example.com,,,,,,,,,,,,,,,,,,,,
06/01/2025 17:30,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user032@example.com,,,,,,,,,,,,,,,,,,,,
06/01/2025 17:29,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user146@example.com,,,,,,,,,,,,,,,,,,,,
06/01/2025 15:15,50,usd,TRUE,,Subscription creation,4.65,Paid,Payment complete.,0,user033@example.com,,,,,,,,,,,,,,,,,,,,
05/01/2025 23:53,100,usd,TRUE,,Subscription creation,7.84,Paid,Payment complete.,0,user034@example.com,,,,,,,,,,,,,,,,,,,,
04/01/2025 14:00,100,usd,TRUE,,Subscription update,7.84,Paid,Payment complete.,0,user046@example.com,,,,,,,,,,,,,,,,,,,,
03/01/2025 23:58,50,usd,TRUE,,Subscription update,4.65,Paid,Payment complete.,0,user136@example.com,,,,,,,,,,,,,,,,,,,,
03/01/2025 18:23,100,usd,FALSE,do_not_honor,Subscription update,0,Failed,The bank returned the decline code `do_not_honor`.,0,user164@example.com,,,,,,,,,,,,,,,,,,,,
